Column3;Column4;Column5
133;1.5875222982311752;-2.16737678112979
134;1.575776156454556;-2.1778467977997837
135;1.570430038563746;-2.182631325374114
136;1.5565576284642126;-2.1946577451821896
137;1.5517158893907912;-2.198658829506334
138;1.5456170458424199;-2.203511600174339
139;1.5403755905384993;-2.2075842322783226
140;1.5393157045905834;-2.208391034195281
141;1.5287694217153744;-2.216216961165995
142;1.5235070587495887;-2.2199760777624933
143;1.5173054472327712;-2.224249911885262
144;1.5082750784361187;-2.230272334025243
145;1.5023290987152822;-2.234188900851979
146;1.4945338792098806;-2.2390858398483027
147;1.4821831900239628;-2.246647975063118
148;1.4722266837189835;-2.2525825240263027
149;1.4669378038953744;-2.255535252935813
150;1.4546521878012155;-2.261929059132952
151;1.4475365514663132;-2.2652371133797096
152;1.4362951432482147;-2.2698452393958304
153;1.4298395434409457;-2.2721016073423104
154;1.4220211543661703;-2.274457661850435
155;1.4117185641786254;-2.276915017441749
156;1.4055167056365254;-2.2779963604358056
157;1.393428168949897;-2.2792562029509953
158;1.3812025661445826;-2.279628872072723
159;1.3742348177213046;-2.279510708006667
160;1.3704877777098528;-2.2793725905045013
161;1.3668060075753052;-2.279227690196993
162;1.3577686902027777;-2.2787353117955784
163;1.3490990176537934;-2.2781781404395107
164;1.3368539771698018;-2.2771496191420857
165;1.327087543807468;-2.2765741949671376
166;1.316361723191528;-2.2765034683698424
167;1.307301463585354;-2.2767991106379757
168;1.3007684732217988;-2.2772155608184543
169;1.2893846462619807;-2.278266544512311
170;1.282705453446476;-2.279046551156255
171;1.2730418591055424;-2.280272417865015
172;1.2621017500274185;-2.2817792422826857
173;1.2504649082370227;-2.2838014166095824
174;1.243152119591226;-2.2854488476735795
175;1.2318110250236514;-2.2887666647307676
176;1.218911888404893;-2.2937134727536934
177;1.2127720835771083;-2.296482763586779
178;1.2013245996289386;-2.302334490689802
179;1.195129921739105;-2.3057653942255203
180;1.1912925940970576;-2.3079692457250673
181;1.1876676337621799;-2.310091005655072
182;1.177836035363131;-2.3159202851870604
183;1.1700209822255376;-2.320524767186753
184;1.1650261057692346;-2.323558925327081
185;1.160676263541123;-2.3262844586253992
186;1.1563183629147773;-2.3290949386513526
187;1.1489106625371575;-2.334139707224786
188;1.1451151360713536;-2.3368298270432786
189;1.141526701683391;-2.3393902539346305
190;1.1354491663632575;-2.3437063906018696
191;1.1316209255964946;-2.3463708612079173
192;1.1291317579003768;-2.348079887332845
193;1.1228947759475976;-2.3523075077190048
194;1.1190209618643066;-2.3548306079704147
195;1.1143804150411385;-2.3577429405641293
196;1.1095583904970139;-2.3606846719053083
197;1.0980371859217202;-2.3670316020013313
198;1.0926208460499538;-2.3696680618484267
199;1.0794075276616455;-2.3750961849372776
200;1.0729663341770792;-2.3772934489903497
201;1.0718802012753696;-2.377629000602696
202;1.060949121820855;-2.3804690307299907
203;1.0566106420248988;-2.3813029803279484
204;1.0449502097022627;-2.3827427384287105
205;1.0358483500210325;-2.3832262035879928
206;1.0310886207414365;-2.383308342987598
207;1.0263241884930159;-2.3833207287130582
208;1.0155725535283158;-2.3831929278232944
209;1.0061406839431208;-2.3829679045685546
210;0.9960698146918919;-2.3826433150853155
211;0.9915236422568281;-2.3825436327472893
212;0.9869328337026894;-2.3825111913686667
213;0.9813208328128584;-2.3826008871180915
214;0.976477341060028;-2.382791737264962
215;0.970378282519432;-2.3831908934236696
216;0.9537995024685482;-2.3848445381346868
217;0.9443213015734956;-2.386200087320033
218;0.938160309988181;-2.3872929412460073
219;0.9241018452124212;-2.3906344838535714
220;0.9152366032668355;-2.3933210784295578
221;0.9033736447149039;-2.3975066808141374
222;0.8917493929413283;-2.4019889197069704
223;0.8897915069679324;-2.4027649108789797
224;0.8860145679014066;-2.4042608513924524
225;0.8788791162618731;-2.4070952895330806
226;0.8703986360327379;-2.41043366921596
227;0.8662751537615649;-2.412027025086309
228;0.863810585603666;-2.4129689109541625
229;0.8538325683029134;-2.41671983725562
230;0.8451956095454479;-2.41985931928918
231;0.834039711173887;-2.4240034799112764
232;0.8311144323465768;-2.425117534094638
233;0.8260819527033926;-2.427067121495467
234;0.8197714063634465;-2.429560857496041
235;0.8084576375341446;-2.4341427439871417
236;0.7941384320277083;-2.439912109720978
237;0.7870924373152706;-2.4428058563290476
238;0.7798223758374874;-2.4458260886873493
239;0.7710796845800956;-2.449443719388974
240;0.7465234284164339;-2.459853643960629
241;0.7399801965808455;-2.4627669688243294
242;0.7332999681555781;-2.4658268321865178
243;0.7160935023522261;-2.4742821115056386
244;0.7108197158859688;-2.4770281380133357
245;0.6915920924658674;-2.487632905777877
246;0.6751215946909378;-2.4971995131549045
247;0.6620666297916763;-2.5050107146098632
248;0.6456140611431922;-2.514756929048476
249;0.6355643645740434;-2.520438632138553
250;0.6304511944667868;-2.523211479954197
251;0.6217320127308003;-2.527709989208166
252;0.6110374552322657;-2.532898415093362
253;0.5944342417192257;-2.54024186156398
254;0.5752901265398265;-2.5477954014942106
255;0.5675787743141403;-2.5505839891258786
256;0.5479629089596806;-2.556900135274403
257;0.5173657600353183;-2.5640299308575805
258;0.5093816895337214;-2.565281880461728
259;0.49791696067488816;-2.5665988984610246
260;0.4806006208419159;-2.5673523327925825
261;0.4660562168263319;-2.5667672413077227
262;0.45417330384328625;-2.565423143581266
263;0.44388087058326003;-2.5636276981719783
264;0.4380857707185835;-2.5624454620817425
265;0.42748705776580737;-2.5602236917031624
266;0.42308841680724457;-2.559244170259792
267;0.4138399915455133;-2.5570283786218493
268;0.4056366438160296;-2.554790379777603
269;0.40182824858312627;-2.553662276870613
270;0.39259961888795747;-2.5509531576707785
271;0.3871629217121263;-2.549380158282729
272;0.3809793242492235;-2.547631741314135
273;0.3647782174226782;-2.5432779715457903
274;0.3510239138773179;-2.5397555321629355
275;0.34178676569816685;-2.537380625266848
276;0.33224851347285167;-2.5348953132362744
277;0.3207111079433282;-2.5318284161311273
278;0.3149174557710882;-2.530255120517195
279;0.2903599846113278;-2.5233070425285122
280;0.2776667304841168;-2.519536587411172
281;0.2687690351098111;-2.5167876003699208
282;0.24773368710711124;-2.509965993311524
283;0.23565762373984156;-2.505771325451956
284;0.2203017667633279;-2.4999744160092674
285;0.2039238312477606;-2.492946250162713
286;0.19628840135259631;-2.4892395560043648
287;0.18204849200934742;-2.481293694730469
288;0.17534637663421385;-2.477055938211703
289;0.15918675942204416;-2.464733031569958
290;0.15345858834643508;-2.459390039570002
291;0.15005276362996803;-2.455857648458169
292;0.14622112577016716;-2.4515112175281164
293;0.13970251694141236;-2.443054405887427
294;0.13687813130194074;-2.438923176853195
295;0.13530020986302319;-2.436479760070755
296;0.13240690179999098;-2.4316734917767207
297;0.12945265774819192;-2.4263074468070656
298;0.1278979608217913;-2.4233570486036036
299;0.12602680125364882;-2.419696358612574
300;0.12262173157973387;-2.412366214287906
301;0.11890767228657484;-2.4030847257485624
302;0.116619728907279;-2.396642550026023
303;0.11554300521044464;-2.3936220929095198
304;0.11449167810447627;-2.390715785648765
305;0.1125533074236634;-2.3855395824105763
306;0.10980625672503432;-2.3783727259947796
307;0.10812725270190612;-2.3739512124631243
308;0.10630788703246973;-2.3690709266596697
309;0.10479938482262657;-2.364886194205922
310;0.10088156198283006;-2.353569357797236
311;0.09841416530306936;-2.3462364523545314
312;0.09423984989151647;-2.333312403781734
313;0.08604230040796824;-2.3080127319262163
314;0.08087939407003199;-2.2929302898680564
315;0.07431455999752272;-2.2754431255560057
316;0.07241803906233772;-2.270557144905512
317;0.06235319087150699;-2.2456467307563632
318;0.05869180765557417;-2.2371685780331925
319;0.05717206415177607;-2.2337528023517983
320;0.053168077900267854;-2.225198885279618
321;0.04462997265598577;-2.2080687430581802
322;0.035378838519743994;-2.1910513872038764
323;0.030432406538401388;-2.1826208277174555
324;0.021274568838197474;-2.167835560098588
325;0.009920091887640562;-2.150565666585022
326;0.00353194514504576;-2.1414332000500407
327;-0.0007724063619891771;-2.135386361177611
328;-0.010779884916535018;-2.122139416032951
329;-0.02333585450820799;-2.1066288034302363
330;-0.03230754989871423;-2.0959939487008326
331;-0.04199398849590852;-2.0845664643536392
332;-0.05112924813946499;-2.073420802174383
333;-0.05594958642733187;-2.067155228897473
334;-0.06161885036313007;-2.059489794168701
335;-0.07070550230575626;-2.0462903840981066
336;-0.07804360559686044;-2.0342901814439647
337;-0.08226120607418708;-2.0265901941750735
338;-0.08669405931975264;-2.0176090431198714
339;-0.08839603316449364;-2.013852007531546
340;-0.09268473076098907;-2.0031633118804777
341;-0.09645501681576986;-1.9911876145365324
342;-0.09844293819858305;-1.9823239215443254
343;-0.09929701686265353;-1.9769515656825218
344;-0.09976412790091571;-1.972785082799206
345;-0.10023525982585926;-1.9653256652965323
346;-0.10033426731585983;-1.9621410715925602
347;-0.10037283743445452;-1.9591657111624274
348;-0.10039944683152129;-1.9553659390481395
349;-0.10041683630649169;-1.9533405308817158
350;-0.1004275107536812;-1.950528978743791
351;-0.10048071370769675;-1.9421954564861956
352;-0.10050943028938435;-1.9397608963360895
353;-0.10051744114353495;-1.9355336564851255
354;-0.10038630877312404;-1.9261656748354434
355;-0.10023197239777004;-1.9208370910975505
356;-0.09984522388614184;-1.9115152776874926
357;-0.09957738611740813;-1.905216250099237
358;-0.09917615439366978;-1.8971210139046384
359;-0.09850009658734953;-1.886914864692583
360;-0.0972537010144399;-1.8731052202201846
361;-0.09532888944655513;-1.856903005228284
362;-0.090903878854309;-1.829900243346038
363;-0.08764548280443338;-1.8141996905926885
364;-0.08295431293569326;-1.795971343694255
365;-0.08295431293569326;-1.795971343694255
366;-0.0770529947410673;-1.7773253687462196
367;-0.07314410645608148;-1.7665667628059263
368;-0.06547176933999518;-1.7483018037446263
369;-0.06182361095133451;-1.740705283649201
370;-0.05744403259954552;-1.7321648900453528
371;-0.04898045086154715;-1.716303916286074
372;-0.04564408298566653;-1.709922109250187
373;-0.04184594834363284;-1.7022531735433937
374;-0.03488890103574571;-1.6862600773569376
375;-0.03009330885926886;-1.673452332911432
376;-0.027076069504485586;-1.6648025194861082
377;-0.024654582232081113;-1.6576599859156838
378;-0.021893936066453717;-1.6489868792081026
379;-0.019264939269509066;-1.6400952440175482
380;-0.01678349994038126;-1.6309959055320198
381;-0.015252211062576638;-1.6249072192282044
382;-0.013839027530088819;-1.618871143338993
383;-0.010925266302061868;-1.6057051146549945
384;-0.008095305918513585;-1.591639820128528
385;-0.005198669249307278;-1.5767219965206414
386;-0.004429276888740548;-1.5726635081246487
387;-0.0010825872545533383;-1.55381165624335
388;0.0008974712944455191;-1.5412389980899681
389;0.0027059718927388027;-1.526471504856683
390;0.0032683054126939597;-1.5203282942950935
391;0.003790631081013965;-1.512507295597619
392;0.004422614660212928;-1.4922661401609671
393;0.004467388744610546;-1.4789037261993279
394;0.004443925907007967;-1.4731232544776847
395;0.004407643616403092;-1.4674201647694192
396;0.004335458828418719;-1.4519930847297604
397;0.004150965063524802;-1.436489732986347
398;0.0039844352817391075;-1.4280573603608626
399;0.003818078330558433;-1.4126549880664507
400;0.003807753193567742;-1.4013338274940272
401;0.004027146822323453;-1.3869564478729985
402;0.004096689663178392;-1.3840598365633956
403;0.0042857709816655305;-1.3767785855456685
404;0.004754372458574131;-1.3606154913657713
405;0.005005350826089444;-1.3532021176600744
406;0.005333204422985342;-1.3442566094037
407;0.005910875040718244;-1.3307119569344403
408;0.006052754580500267;-1.3276859311951508
409;0.006753424964857227;-1.3140181812515144
410;0.007110288850761262;-1.3079360590669407
411;0.008068869744145798;-1.292811197309484
412;0.008270081062600184;-1.289800292594448
413;0.009240440162367115;-1.276216511030245
414;0.009967811946853542;-1.267072089699039
415;0.011902972264346029;-1.2470659555974632
416;0.012601184799719741;-1.2408877553934923
417;0.014860987308488113;-1.2237825709604246
418;0.015827674268619415;-1.2175225630290885
419;0.018289777894689375;-1.203373190382596
420;0.021401898991341078;-1.18774083352953
421;0.024241393490567628;-1.1753689575140955
422;0.028034312310848252;-1.1614040371532763
423;0.03042311500483561;-1.1536415225561825
424;0.038474237527331166;-1.130875784573619
425;0.04193145214129553;-1.1224927430354323
426;0.046564751933051325;-1.1121050005195459
427;0.04940208430005755;-1.105932805701117
428;0.055607489540182346;-1.0930771653828044
429;0.0567322804101362;-1.0908171460686464
430;0.05894389498550315;-1.0863112242210478
431;0.06562278089911536;-1.0731038542422684
432;0.06954545692246028;-1.0655847988117675
433;0.07066541949861682;-1.0634361585318328
434;0.07290470357277005;-1.0591114885284998
435;0.07573938182871501;-1.0535830371671486
436;0.07926858894149176;-1.046530053618873
437;0.08815753927266323;-1.0286517345109911
438;0.0916389829987151;-1.0215843023966416
439;0.09905838126399713;-1.0065824606495783
440;0.10361441983311188;-0.9974274140616715
441;0.11122677839308316;-0.9823123334111177
442;0.11505273883330512;-0.9747835369827664
443;0.12272517125913246;-0.9597603755025645
444;0.1273378371131541;-0.9507653550201576
445;0.1341557727888685;-0.9375288053118858
446;0.13860671355703907;-0.9289657758984345
447;0.1408004702285244;-0.9247542390818679
448;0.14585176737642383;-0.9150843550154355
449;0.1501316196546431;-0.9069733882336559
450;0.15294746849904395;-0.9016198749989826
451;0.15570192633656044;-0.8962649693234113
452;0.15974240064440165;-0.8881794980587194
453;0.16431247855038383;-0.8786208105079097
454;0.16683034998890883;-0.8730917908350636
455;0.17283945300238202;-0.8594261469723147
456;0.17510002843642955;-0.8540976866370691
457;0.1789489744228577;-0.8450096183699689
458;0.1838375671274061;-0.8336845204605327
459;0.18659173352677647;-0.8274950888013993
460;0.18940625944209935;-0.8213590375442222
461;0.19287689220499227;-0.8139703622284843
462;0.19838153937199962;-0.8028192871552398
463;0.20090647671358722;-0.7978159373182417
464;0.20731983894257308;-0.7853032634778772
465;0.21060676932156178;-0.7790756237601915
466;0.21806831112929748;-0.7652954010321585
467;0.22574961467313145;-0.7517198525006527
468;0.23501709281295108;-0.7358720452547919
469;0.23644862824974863;-0.7334364677488656
470;0.24549570545774024;-0.7172263183203623
471;0.24880697565565063;-0.710704286097432
472;0.25266902575581995;-0.7026570196506662
473;0.25762515912355605;-0.6918772467389165
474;0.2627741511221513;-0.68007602608161
475;0.2627741511221513;-0.68007602608161
476;0.2698327738206888;-0.6638999319007864
477;0.27365074391364314;-0.65539547024573
478;0.2809374133469692;-0.6393841324635314
479;0.2831856128414058;-0.6343501761823652
480;0.28929746424837194;-0.6204141559791104
481;0.2926321669807698;-0.6127239157672912
482;0.2974677906950458;-0.6013287161689546
483;0.2974677906950458;-0.6013287161689546
484;0.30344769446416464;-0.5875969207895383
485;0.3062075054490027;-0.5813833570697972
486;0.3112001485566755;-0.570155616730165
487;0.3171957088176434;-0.5563618584470237
488;0.3171957088176434;-0.5563618584470237
489;0.3230779629781044;-0.5426725483939098
490;0.326297896655826;-0.5352492450983432
491;0.3295095572443182;-0.5278081136381423
492;0.3295095572443182;-0.5278081136381423
493;0.33218355134256544;-0.5215888939340473
494;0.33483014336133443;-0.5153275033276628
495;0.33995386647812226;-0.5025211984358341
496;0.3424439759231532;-0.4959718129796844
497;0.34915116893974124;-0.47749427989069393
498;0.3536081641926071;-0.4643203345540788
499;0.35526823833918725;-0.4591537371194097
500;0.36136122653255576;-0.44022089109077867
501;0.36136122653255576;-0.44022089109077867
502;0.36720419859605136;-0.4206748822606492
503;0.3710967353612211;-0.4055820301282954
504;0.3732903905114121;-0.39563214029747956
505;0.37596721669562366;-0.3808789782310154
506;0.3770527216394369;-0.3734305924650029
507;0.3779912112704325;-0.36609059864401056
508;0.37896559080791903;-0.3575424537841144
509;0.3794075427395087;-0.35336601703948317
510;0.3808621130737915;-0.338512665394521
511;0.3812362550121335;-0.3345680226679827
512;0.3824354825465836;-0.3216551270209083
513;0.3831705249242957;-0.3140036098537066
514;0.38406877056423994;-0.304941231568548
515;0.38443394552582316;-0.30096908975128206
516;0.3857953397308239;-0.2847143794616664
517;0.38671344166450333;-0.27083098448831405
518;0.38704963574746326;-0.2636937953001499
519;0.38739813625156133;-0.25049331686800624
520;0.38744268993984304;-0.24015907373045134
521;0.38733783027601654;-0.231445409564102
522;0.38722735050879475;-0.2243135977776723
523;0.3870810009574388;-0.21039763862407385
524;0.38708035754547176;-0.20902473171366767
525;0.38731376125166966;-0.19674049256524168
526;0.3877161963675661;-0.18848264058141662
527;0.3879854193254527;-0.18430645111938407
528;0.38852307380134116;-0.1772669959704853
529;0.3899560898596532;-0.16165234842458684
530;0.39055198044975936;-0.1560917237137577
531;0.39341738227385425;-0.13216420840290594
532;0.3946295060996269;-0.12161989031876207
533;0.3971389305953975;-0.09969355123994197
534;0.3981508917458853;-0.09122927820104597
535;0.4002899368454551;-0.07235149679602457
536;0.4019207187810255;-0.057431161999736184
537;0.4027424945823061;-0.04991098711585435
538;0.40427204660387644;-0.0362912516477557
539;0.40603836836572443;-0.021006375753508007
540;0.40801355810261214;-0.005598503735826897
541;0.4104386825357352;0.011497369630415187
542;0.41161278442761307;0.019312347489924175
543;0.41407626620972415;0.03483553248633476
544;0.417286008396615;0.05331573921371653
545;0.4200381213877662;0.06727874560682033
546;0.42171487121722134;0.07508268486147326
547;0.42171487121722134;0.07508268486147326
548;0.42615014270650625;0.09388662715787803
549;0.43100156349155494;0.11240656762616992
550;0.4335591924009595;0.12134475062957435
551;0.4365828210861274;0.13151045589186075
552;0.4404036082717412;0.14433228313351879
553;0.44251147965442167;0.15142206360416657
554;0.4483745281274837;0.1713413171227486
555;0.45043948165760833;0.1784889443443215
556;0.45454758108939824;0.19280188004686338
557;0.45744600091650073;0.202830996199941
558;0.45911234280146257;0.2085766317308393
559;0.4624789127613734;0.2201780699948837
560;0.4670525808955813;0.23639108329306716
561;0.47112465620656757;0.25139044441748776
562;0.4735168676917288;0.2605354300005101
563;0.47585436506893214;0.26971537264064294
564;0.47775741589603277;0.2773354451112354
565;0.47962505113575443;0.2849160268541385
566;0.48142907428532805;0.2924557105438148
567;0.4835475927231338;0.3014103964110047
568;0.48748682241549895;0.31770627704947124
569;0.49068592606463224;0.3310144171890659
570;0.4945481372071883;0.3472194086408599
571;0.4945481372071883;0.3472194086408599
572;0.49661862950222724;0.3560610208744336
573;0.49833659761369326;0.3634066399042242
574;0.5017413172678792;0.37803506391365516
575;0.505305060427604;0.3925529012980309
576;0.507704525639145;0.4012816805989288
577;0.5121539141774103;0.4160069244239871
578;0.5171761118379455;0.43099235511238876
579;0.5198452884416151;0.4384290008090451
580;0.523125048979728;0.44718460432788715
581;0.5247951671552896;0.4515477896382399
582;0.5270851196652677;0.4573659094880292
583;0.533846799520662;0.47351036154762216
584;0.5397437568086091;0.4864836491487899
585;0.5465330355506872;0.5002118228578487
586;0.5539284025384819;0.514911055410759
587;0.5594674663713897;0.5257216161970215
588;0.5631610431945536;0.5325665565359865
589;0.567036254921167;0.5394646120961469
590;0.5719463726582228;0.5478102022394106
591;0.5796014684916029;0.5601725811908573
592;0.5899767595240255;0.5755331653021917
593;0.5959281508566582;0.5840361872991089
594;0.6000531334501797;0.5900488743298393
595;0.6088994947418976;0.6034525678888903
596;0.6135845083661906;0.6110481785854746
597;0.6166672668095526;0.6162733092969561
598;0.6257351023957317;0.6326942748336765
599;0.6257351023957317;0.6326942748336765
600;0.6307725232545977;0.6424086820154341
601;0.6355713809180003;0.6519549139533513
602;0.6382300693888068;0.657315560542419
603;0.6454302752390121;0.6717437661455044
604;0.6540468862277989;0.688434273302192
605;0.6617463530576417;0.7024092392258322
606;0.6678292235503825;0.7124695689384298
607;0.6762692183830823;0.7250177811829331
608;0.6855803257271877;0.7373370928619365
609;0.6904702053107662;0.7432579479897559
610;0.6954592669340619;0.7488937005001165
611;0.7005291335196051;0.7542482261770953
612;0.7055548723188697;0.7592116514623218
613;0.7172397421718992;0.7691708493969268
614;0.722803801274054;0.7730673614252256
615;0.7305987622497243;0.7774595650719375
616;0.7380311196874647;0.7803876614937049
617;0.7415490067399543;0.7813895044719054
618;0.7485990881442635;0.7825449468136
619;0.7543880596079775;0.7825484198128071
620;0.761603329368659;0.7815477867651128
621;0.7684156506230915;0.779652527335146
622;0.7770582154359095;0.776082329314227
623;0.7874219980881658;0.7703339163307081
624;0.7970247291670021;0.7637951011331584
625;0.8018320239649724;0.7601633679281696
626;0.8066995168933118;0.7563682894242617
627;0.8116755589855943;0.7523923750241268
628;0.8219870870832809;0.7439906774868532
629;0.8284345820953806;0.7387028869107729
630;0.8373568043685259;0.731386021952683
631;0.8442850176296568;0.7256824693691524
632;0.864021343417355;0.7087209174282055
633;0.8758018660145637;0.6977294251428265
634;0.8898911251945534;0.6835802074070149
635;0.8983868081908487;0.6743868021716999
636;0.9113941189077354;0.6598430864949817
637;0.9239646015565042;0.6450312547337973
638;0.9391800505346449;0.6274508041641332
639;0.9428474512934317;0.6233652425260231
640;0.9465926324076186;0.6192596749834219
641;0.9517159336429658;0.613776141953118
642;0.9663103007859357;0.5985030589562046
643;0.9812879621106706;0.5832722517775633
644;0.9949248635747868;0.5695587791213403
645;1.0084059784375885;0.5556678687154348
646;1.0231953928069644;0.5401969040475192
647;1.0298228674927266;0.5330268688624465
648;1.0363242737630418;0.5257104279457453
649;1.0438522141721156;0.5167920194167024
650;1.0523083794170527;0.5061136964415145
651;1.0570381462702656;0.4998032352535976
652;1.0673358974187845;0.4853092563349268
653;1.0727674841863901;0.4771651405102261
654;1.0780274622327606;0.46891445288804257
655;1.0830563482148492;0.4606219566108898
656;1.0887072660409196;0.450701151890644
657;1.0922916560180702;0.4441140697340805
658;1.100733759600535;0.4276015752469222
659;1.1030729490232303;0.422661835514228
660;1.1094678190938525;0.40814152986026975
661;1.1158277100805172;0.3926405984303252
662;1.1216727930631178;0.3782657433359044
663;1.1244510723310115;0.3714357676937695
664;1.1271445726230447;0.3647777799016917
665;1.131477470771391;0.35427554847246023
666;1.1354522130112128;0.3450052172718632
667;1.143257934775961;0.32873103043048574
668;1.1503936530455257;0.3163554139447582
669;1.1549507601058526;0.30930527228120713
670;1.1610336410861553;0.3008303382692085
671;1.1676692302185268;0.29248584806012273
672;1.1781987943577474;0.28043004071504823
673;1.1943277065033535;0.264598908058364
674;1.2074964088395939;0.25347103590682685
675;1.2153503755455441;0.24725052844285184
676;1.2217859666453363;0.24230125593792862
677;1.2330544083949513;0.23374579077781735
678;1.240328634338756;0.22820825310743642
679;1.2560896276662252;0.21616823655527997
